Time (s),Channel 1 (V)
300.10625,2.594829709582705
300.1125,2.60543525220923
300.11875,2.60543525220923
300.125,2.601900071333696
300.13125,2.587759347831739
300.1375,2.534731634699059
300.14375,2.357972590923014
300.15,2.18828390889953
300.15625,2.33322632479549
300.1625,2.563013081702292
300.16875,2.601900071333722
300.175,2.616040794835769
300.18125,2.619575975711258
300.1875,2.623111156586767
300.19375,2.619575975711277
300.2,2.612505613960248
300.20625,2.59836489045811
300.2125,2.570083443454196
300.21875,2.428676208432973
300.225,1.972637875494859
300.23125,1.445895925042425
300.2375,0.933294698091936
300.24375,0.4525100990253965
300.25,0.01768285133632064
300.25625,-0.3393704170880948
300.2625,-0.6045089827525352
300.26875,-0.7741976647772285
300.275,-0.8519716440379923
300.28125,-0.8449012822869624
300.2875,-0.7600569412752201
300.29375,-0.6045089827525352
300.3,-0.3817925875944932
300.30625,-0.1060484793063309
300.3125,0.2333288847437118
300.31875,0.6292691427985092
300.325,1.078237113989536
300.33125,1.548416170433755
300.3375,1.983243418118934
300.34375,2.319085601293295
300.35,2.460492836312866
300.35625,2.485239102441939
300.3625,2.467563198064011
300.36875,2.361507771799333
300.375,2.099904387010942
300.38125,1.788808469967887
300.3875,1.523669904303613
300.39375,1.368121945781289
300.4,1.382262669283246
300.40625,1.544880989557083
300.4125,1.774667746463885
300.41875,1.986778598995234
300.425,2.106974748762473
300.43125,2.092834025260516
300.4375,1.926680524110997
300.44375,1.601443883565985
300.45,1.163081455001741
300.45625,0.7070431220598258
300.4625,0.3464546727599213
300.46875,0.1520197246062049
300.475,0.1025271923493555
300.48125,0.1308086393532438
300.4875,0.1944418951126549
300.49375,0.2651455126224401
300.5,0.3429194918839434
300.50625,0.445439737273132
300.5125,0.5833117914183384
300.51875,0.7459301116924005
300.525,0.929759517217842
300.53125,1.110053741869402
300.5375,1.269136881266419
300.54375,1.392868211909797
300.55,1.481247733797691
300.55625,1.530740266054541
300.5625,1.544880989556645
300.56875,1.534275446930178
300.575,1.491853276424036
300.58125,1.424684839789091
300.5875,1.346910860528327
300.59375,1.258531338640318
300.6,1.173686997628575
300.60625,1.081772294865044
300.6125,0.9827872303503933
300.61875,0.8696614423347369
300.625,0.7459301116914938
300.63125,0.6151284192983911
300.6375,0.4807915460285904
300.64375,0.3429194918832939
300.65,0.2156529803656804
300.65625,0.109597554100051
300.6625,0.03182357483928716
300.66875,-0.003528233916081258
300.675,0.00707730871059876
300.68125,0.04949947921646979
300.6875,0.1272734584779088
300.69375,0.2227233421161189
300.7,0.3429194918837569
300.70625,0.5020026312824006
300.7125,0.7105783029362669
300.71875,0.9615761450982551
300.725,1.237320253386418
300.73125,1.544880989556665
300.7375,1.887793534482268
300.74375,2.237776441155704
300.75,2.492309464193073
300.75625,2.555942719951879
300.7625,2.587759347831688
300.76875,2.605435252209256
300.775,2.612505613960235
300.78125,2.623111156586779
300.7875,2.626646337462269
300.79375,2.63018151833779
300.8,2.633716699213311
300.80625,2.637251880088801
300.8125,2.637251880088807
300.81875,2.637251880088807
300.825,2.637251880088807
300.83125,2.637251880088807
300.8375,2.637251880088807
300.84375,2.637251880088807
300.85,2.637251880088807
300.85625,2.637251880088807
300.8625,2.637251880088807
300.86875,2.637251880088807
300.875,2.637251880088801
300.88125,2.633716699213311
300.8875,2.63018151833779
300.89375,2.626646337462256
300.9,2.619575975711277
300.90625,2.605435252209173
300.9125,2.573618624329769
300.91875,2.439281751060328
300.925,1.972637875491335
300.93125,1.460036648545392
300.9375,1.039350124358408
300.94375,0.7459301116927992
300.95,0.5727062487918128
300.95625,0.4949322695305988
300.9625,0.4878619077796204
300.96875,0.5444248017879822
300.975,0.6752264941810849
300.98125,0.9050132510896166
300.9875,1.258531338642208
300.99375,1.735780756833258
301,2.269593069036445
301.00625,2.559477900826564
301.0125,2.584224166956179
301.01875,2.580688986080567
301.025,2.552407539076654
301.03125,2.386254037927057
301.0375,2.032735950378131
301.04375,1.711034490705567
301.05,1.474177372045915
301.05625,1.315094232648898
301.0625,1.212573987258784
301.06875,1.170151816752912
301.075,1.205503625507844
301.08125,1.269136881267178
301.0875,1.318629413524027
301.09375,1.371657126656977
301.1,1.498923638174591
301.10625,1.693358586328024
301.1125,1.855976906601597
301.11875,1.905469438858447
301.125,1.827695459597015
301.13125,1.643866054071573
301.1375,1.399938573660814
301.14375,1.138335188872255
301.15,0.8838021658370283
301.15625,0.6610857706792049
301.1625,0.4843267269047419
301.16875,0.3605953962612997
301.175,0.2828214169999571
301.18125,0.2403992464940861
301.1875,0.2227233421164662
301.19375,0.2227233421164662
301.2,0.2333288847429916
301.20625,0.2439344273695687
301.2125,0.2580751508715259
301.21875,0.2686806934980902
301.225,0.2757510552490687
301.23125,0.2828214170001114
301.2375,0.3004973213777956
301.24375,0.3393843110081776
301.25,0.4383693755228606
301.25625,0.6434098663012378
301.2625,1.000463134728347
301.26875,1.5130643616793
301.275,2.121115472263453
301.28125,2.545337177325655
301.2875,2.584224166956037
301.29375,2.566548262578636
301.3,2.38271885705007
301.30625,1.799414012594341
301.3125,1.573162436561711
301.31875,2.110509929636078
301.325,2.591294528707196
301.33125,2.619575975711277
301.3375,2.623111156586767
301.34375,2.619575975711258
301.35,2.616040794835769
301.35625,2.619575975711264
301.3625,2.623111156586773
301.36875,2.623111156586773
301.375,2.619575975711258
301.38125,2.616040794835769
301.3875,2.60543525220923
301.39375,2.573618624328959
301.4,2.382718857052539
301.40625,1.795878831716685
301.4125,1.198433263759
301.41875,0.6540154089285094
301.425,0.1767659907335303
301.43125,-0.1873576394418636
301.4375,-0.4065388537241719
301.44375,-0.4701721094829786
301.45,-0.3959333110975305
301.45625,-0.2156390864456684
301.4625,0.03889393658955825
301.46875,0.3181732257557113
301.475,0.6009876957948523
301.48125,0.8661262614590225
301.4875,1.106518560994402
301.49375,1.325699775274736
301.5,1.544880989557095
301.50625,1.781738108214876
301.5125,2.071622940007439
301.51875,2.407465123181292
301.525,2.555942719951841
301.53125,2.601900071333754
301.5375,2.6195759757112
301.54375,2.626646337462282
301.55,2.626646337462256
301.55625,2.619575975711277
301.5625,2.605435252209153
301.56875,2.563013081703282
301.575,2.266057888160409
301.58125,1.72871039508145
301.5875,1.272672062143336
301.59375,0.8908725275869973
301.6,0.5691710679174744
301.60625,0.3287787683817226
301.6125,0.1767659907345077
301.61875,0.08131610709629765
301.625,0.003542127834807184
301.63125,-0.06716148967497794
301.6375,-0.1131188410568463
301.64375,-0.102513298430115
301.65,-0.04595040442228679
301.65625,6.946959446558899e-06
301.6625,0.01061248958591426
301.66875,0.01061248958595284
301.675,0.05303466009233854
301.68125,0.1308086393531024
301.6875,0.2121177994900627
301.69375,0.2792862361243587
301.7,0.3181732257551969
301.70625,0.3393843110085183
301.7125,0.4136231093937928
301.71875,0.615128419298629
301.725,1.007533496477937
301.73125,1.551951351307682
301.7375,2.110509929639654
301.74375,2.5559427199513
301.75,2.608970433084771
301.75625,2.626646337462217
301.7625,2.637251880088807
301.76875,2.644322241839824
301.775,2.644322241839824
301.78125,2.633716699213234
301.7875,2.598364890458342
301.79375,2.407465123180752
301.8,1.873652810976452
301.80625,1.184292540256046
301.8125,0.4171582902685427
301.81875,-0.07423185142446465
301.825,-0.2227094481976115
301.83125,-0.1272595645575044
301.8375,0.2510047891198465
301.84375,0.8908725275890229
301.85,1.682753043698618
301.85625,2.492309464192957
301.8625,2.616040794835807
301.86875,2.630181518337765
301.875,2.633716699213299
301.88125,2.633716699213299
301.8875,2.633716699213299
301.89375,2.633716699213286
301.9,2.630181518337797
301.90625,2.619575975711245
301.9125,2.608970433084778
301.91875,2.594829709582705
301.925,2.566548262578122
301.93125,2.425141027558551
301.9375,1.933750885861506
301.94375,1.329234956152842
301.95,0.6929023985591035
301.95625,0.1909067142365161
301.9625,0.08838646884732757
301.96875,0.3146380448803123
301.975,0.6575505898027705
301.98125,1.025209400856907
301.9875,1.361051584031339
301.99375,1.668612320198904
302,2.011524865124488
302.00625,2.393324399677328
302.0125,2.563013081703128
302.01875,2.584224166956192
302.025,2.587759347831681
302.03125,2.591294528707196
302.0375,2.591294528707196
302.04375,2.591294528707196
302.05,2.587759347831675
302.05625,2.584224166956185
302.0625,2.584224166956179
302.06875,2.584224166956179
302.075,2.584224166956179
302.08125,2.584224166956179
302.0875,2.584224166956179
302.09375,2.584224166956153
302.1,2.570083443454196
302.10625,2.517055730321517
302.1125,2.255452345532418
302.11875,1.852441725726642
302.125,1.467107010295033
302.13125,1.223179529886274
302.1375,1.293883147395558
302.14375,1.764062203840664
302.15,2.442816931934602
302.15625,2.598364890458232
302.1625,2.6089704330847
302.16875,2.60543525220923
302.175,2.5877593478308
302.18125,2.343831867422041
302.1875,1.53427544692886
302.19375,0.8307744527064963
302.2,0.452510099024522
302.20625,0.4666508225280351
302.2125,0.8731966232093002
302.21875,1.594373521815218
302.225,2.382718857049324
302.23125,2.594829709582705
302.2375,2.608970433084778
302.24375,2.619575975711245
302.25,2.619575975711264
302.25625,2.619575975711264
302.2625,2.619575975711264
302.26875,2.619575975711252
302.275,2.616040794835762
302.28125,2.619575975711271
302.2875,2.62311115658676
302.29375,2.626646337462282
302.3,2.619575975710969
302.30625,2.538266815574716
302.3125,1.650936415819735
302.31875,0.4489749181533862
302.325,-0.2333149908241372
302.33125,-0.141400288058677
302.3375,0.4737211842764545
302.34375,1.26560170039302
302.35,2.106974748759463
302.35625,2.545337177325585
302.3625,2.587759347831739
302.36875,2.601900071333696
302.375,2.616040794835769
302.38125,2.623111156586747
302.3875,2.626646337462282
302.39375,2.626646337462269
302.4,2.623111156586779
302.40625,2.619575975711245
302.4125,2.608970433084778
302.41875,2.577153805205162
302.425,2.467563198062853
302.43125,2.043341493004142
302.4375,1.452966286792471
302.44375,0.9191539745935929
302.45,0.4242286520204536
302.45625,-0.03180968092141005
302.4625,-0.3782574067193576
302.46875,-0.5302701843667335
302.475,-0.4631017477324374
302.48125,-0.2615964378282055
302.4875,-0.05655594704828518
302.49375,0.06010502184286044
302.5,0.03889393658978978
302.50625,-0.08837257492782355
302.5125,-0.1025132984303208
302.51875,0.2969621405049366
302.525,1.064096390486106
302.53125,1.873652810980008
302.5375,2.449887293684758
302.54375,2.570083443454145
302.55,2.580688986080735
302.55625,2.598364890458181
302.5625,2.616040794835775
302.56875,2.626646337462243
302.575,2.63018151833779
302.58125,2.633716699213299
302.5875,2.633716699213299
302.59375,2.637251880088807
302.6,2.637251880088807
302.60625,2.637251880088807
302.6125,2.630181518337765
302.61875,2.623111156586786
302.625,2.612505613960222
302.63125,2.598364890458265
302.6375,2.534731634699059
302.64375,2.117580291386118
302.65,1.311559051774567
302.65625,0.5196785356579499
302.6625,-0.1590761924359884
302.66875,-0.5832978974994838
302.675,-0.6115793445022661
302.68125,-0.25806125695334
302.6875,0.3535250345115366
302.69375,1.042885305231942
302.7,1.665077139323956
302.70625,2.149396919269631
302.7125,2.425141027557792
302.71875,2.492309464193021
302.725,2.527661272947913
302.73125,2.548872358201093
302.7375,2.559477900827658
302.74375,2.570083443454126
302.75,2.577153805205175
302.75625,2.584224166956153
302.7625,2.591294528707196
302.76875,2.591294528707196
302.775,2.591294528707196
302.78125,2.584224166956147
302.7875,2.566548262578701
302.79375,2.520590911197025
302.8,2.435746570184048
302.80625,2.223635717654693
302.8125,1.81708991696991
302.81875,1.315094232650435
302.825,0.8838021658365652
302.83125,0.7423949308167506
302.8375,0.8873373467118102
302.84375,1.15601109325118
302.85,1.407008935410918
302.85625,1.537810627805647
302.8625,1.523669904303099
302.86875,1.382262669283528
302.875,1.233785072512086
302.88125,1.329234956150296
302.8875,1.838301002223874
302.89375,2.442816931936326
302.9,2.577153805204917
302.90625,2.594829709582711
302.9125,2.5983648904582
302.91875,2.594829709582705
302.925,2.587759347831662
302.93125,2.580688986080683
302.9375,2.570083443454126
302.94375,2.559477900827658
302.95,2.548872358201093
302.95625,2.534731634699034
302.9625,2.527661272948055
302.96875,2.527661272948061
302.975,2.538266815574529
302.98125,2.552407539076602
302.9875,2.573618624329705
302.99375,2.587759347831662
303,2.598364890458232
303.00625,2.6089704330847
303.0125,2.612505613960248
303.01875,2.616040794835756
303.025,2.616040794835756
303.03125,2.61604079483575
303.0375,2.61250561396026
303.04375,2.60543525220923
303.05,2.584224166956089
303.05625,2.559477900827664
303.0625,2.548872358201132
303.06875,2.570083443454068
303.075,2.591294528707196
303.08125,2.601900071333747
303.0875,2.608970433084726
303.09375,2.608970433084745
303.1,2.612505613960235
303.10625,2.612505613960248
303.1125,2.616040794835782
303.11875,2.62311115658676
303.125,2.626646337462295
303.13125,2.633716699213273
303.1375,2.637251880088807
303.14375,2.63725188008882
303.15,2.64078706096431
303.15625,2.64078706096431
303.1625,2.63725188008882
303.16875,2.63018151833779
303.175,2.616040794835691
303.18125,2.598364890458245
303.1875,2.559477900827426
303.19375,2.453422474562748
303.2,2.21656535590329
303.20625,2.018595226874309
303.2125,1.880723172730228
303.21875,1.785273289091118
303.225,1.714569671581332
303.23125,1.65447159669743
303.2375,1.612049426191275
303.24375,1.597908702689319
303.25,1.612049426191378
303.25625,1.640330873195293
303.2625,1.668612320199464
303.26875,1.696893767203622
303.275,1.721640033332047
303.28125,1.756991842087307
303.2875,1.827695459597092
303.29375,1.979708237244217
303.3,2.2660578881614
303.30625,2.538266815574073
303.3125,2.598364890458245
303.31875,2.616040794835691
303.325,2.623111156586773
303.33125,2.623111156586747
303.3375,2.616040794835769
303.34375,2.605435252209205
303.35,2.591294528707248
303.35625,2.587759347831688
303.3625,2.598364890458226
303.36875,2.601900071333715
303.375,2.594829709582628
303.38125,2.552407539076757
303.3875,2.181213547148204
303.39375,1.619119787941701
303.4,1.442360744167238
303.40625,1.732245575959454
303.4125,2.191819089773058
303.41875,2.481703921566431
303.425,2.534731634699111
303.43125,2.548872358201068
303.4375,2.566548262578668
303.44375,2.584224166956115
303.45,2.594829709582705
303.45625,2.598364890458213
303.4625,2.598364890458213
303.46875,2.587759347831636
303.475,2.559477900827722
303.48125,2.502915006819482
303.4875,2.340296686544854
303.49375,2.000919322497885
303.5,1.650936415821342
303.50625,1.332770137027309
303.5125,1.049955666985467
303.51875,0.8272392718279268
303.525,0.6893672176838457
303.53125,0.6822968559328544
303.5375,0.8343096335788927
303.54375,1.134800007997673
303.55,1.520134723429545
303.55625,1.916074981484342
303.5625,2.251917164658741
303.56875,2.453422474561629
303.575,2.485239102441939
303.58125,2.449887293686378
303.5875,2.319085601293275
303.59375,2.152932100144193
303.6,2.184748728023597
303.60625,2.46049283631338
303.6125,2.580688986080773
303.61875,2.608970433084687
303.625,2.619575975711284
303.63125,2.630181518337752
303.6375,2.633716699213299
303.64375,2.640787060964329
303.65,2.644322241839818
303.65625,2.644322241839818
303.6625,2.640787060964329
303.66875,2.623111156586773
303.675,2.389789218797949
303.68125,0.9439002407228407
303.6875,-0.1626113733141397
303.69375,-0.2580612569523497
303.7,0.2050474377389234
303.70625,0.8237040909547205
303.7125,1.318629413523217
303.71875,1.59083834093845
303.725,1.686288224576659
303.73125,1.735780756834127
303.7375,1.771132565589199
303.74375,1.76759738471371
303.75,1.725175214207453
303.75625,1.6438660540712
303.7625,1.544880989556665
303.76875,1.424684839788795
303.775,1.265601700391778
303.78125,1.035814943482835
303.7875,0.7070431220623337
303.79375,0.3252435875062142
303.8,0.02121803221254284
303.80625,0.03889393658998912
303.8125,0.8201689100801764
303.81875,2.340296686540559
303.825,2.637251880088807
303.83125,2.644322241839799
303.8375,2.63725188008882
303.84375,2.612505613959913
303.85,2.428676208434471
303.85625,1.488318095548528
303.8625,0.4100879285162715
303.86875,-0.180287277690435
303.875,-0.04241522354506776
303.88125,0.8413799953272475
303.8875,1.891328715356503
303.89375,2.49584464506862
303.9,2.538266815574491
303.90625,2.354437410047313
303.9125,1.909004619735666
303.91875,1.371657126656745
303.925,0.816633729200231
303.93125,0.357060215386627
303.9375,0.1590900863575564
303.94375,0.2934269596261484
303.95,0.7247190264386806
303.95625,1.315094232650473
303.9625,1.827695459596417
303.96875,2.149396919268782
303.975,2.234241260280524
303.98125,2.106974748762525
303.9875,1.972637875493341
303.99375,2.011524865123723
304,2.237776441156785
304.00625,2.481703921565544
304.0125,2.559477900827619
304.01875,2.591294528707235
304.025,2.601900071333703
304.03125,2.60543525220923
304.0375,2.60543525220923
304.04375,2.601900071333722
304.05,2.594829709582628
304.05625,2.573618624329692
304.0625,2.513520549445622
304.06875,2.301409696916267
304.075,1.834765821348366
304.08125,1.375192307530968
304.0875,1.021674219982042
304.09375,0.8661262614592282
304.1,0.9792520494748846
304.10625,1.389333031034288
304.1125,1.972637875495039
304.11875,2.478168740690003
304.125,2.570083443454048
304.13125,2.517055730321709
304.1375,1.969102694617691
304.14375,1.060561209610077
304.15,0.5338192591621768
304.15625,0.6787616750579823
304.1625,1.180757359377458
304.16875,1.760527022962686
304.175,2.287268973414348
304.18125,2.531196453823107
304.1875,2.559477900827625
304.19375,2.563013081703115
304.2,2.545337177325585
304.20625,2.471098378938632
304.2125,2.121115472265195
304.21875,1.502458819049256
304.225,0.7848171013249367
304.23125,0.0671753835940897
304.2375,-0.5302701843683089
304.24375,-0.9297456232985953
304.25,-1.095899124448108
304.25625,-1.032265868689302
304.2625,-0.7741976647769456
304.26875,-0.3711870449671444
304.275,0.1308086393523307
304.28125,0.703507941186761
304.2875,1.325699775272871
304.29375,1.965567513742182
304.3,2.467563198064795
304.30625,2.577153805204962
304.3125,2.605435252209243
304.31875,2.612505613960222
304.325,2.619575975711264
304.33125,2.619575975711264
304.3375,2.619575975711264
304.34375,2.616040794835743
304.35,2.608970433084765
304.35625,2.591294528707196
304.3625,2.570083443454055
304.36875,2.54533717732563
304.375,2.559477900827664
304.38125,2.584224166956089
304.3875,2.598364890458213
304.39375,2.605435252209217
304.4,2.601900071333728
304.40625,2.577153805204705
304.4125,2.326155963044968
304.41875,1.689823405452515
304.425,1.325699775275636
304.43125,1.463571829419717
304.4375,1.979708237245162
304.44375,2.499379825942083
304.45,2.594829709582705
304.45625,2.616040794835782
304.4625,2.62311115658676
304.46875,2.623111156586773
304.475,2.623111156586773
304.48125,2.616040794835756
304.4875,2.612505613960248
304.49375,2.612505613960248
304.5,2.608970433084739
304.50625,2.608970433084739
304.5125,2.608970433084739
304.51875,2.608970433084739
304.525,2.608970433084739
304.53125,2.608970433084739
304.5375,2.608970433084739
304.54375,2.608970433084739
304.55,2.608970433084752
304.55625,2.612505613960241
304.5625,2.616040794835762
304.56875,2.619575975711252
304.575,2.623111156586773
304.58125,2.623111156586773
304.5875,2.623111156586773
304.59375,2.61604079483573
304.6,2.601900071333773
304.60625,2.555942719952111
304.6125,2.31555042041515
304.61875,1.661541958449637
