Time (s),Channel 1 (V)
299.6125,2.258987526409405
299.61875,2.262522707284894
299.625,2.266057888160415
299.63125,2.269593069035905
299.6375,2.266057888160409
299.64375,2.258987526409392
299.65,2.258987526409392
299.65625,2.262522707284907
299.6625,2.266057888160396
299.66875,2.269593069035918
299.675,2.262522707284875
299.68125,2.255452345533897
299.6875,2.25545234553389
299.69375,2.258987526409379
299.7,2.266057888160409
299.70625,2.269593069035905
299.7125,2.266057888160415
299.71875,2.258987526409379
299.725,2.251917164658401
299.73125,2.255452345533884
299.7375,2.258987526409418
299.74375,2.266057888160396
299.75,2.269593069035912
299.75625,2.266057888160422
299.7625,2.258987526409392
299.76875,2.251917164658375
299.775,2.251917164658375
299.78125,2.255452345533897
299.7875,2.262522707284875
299.79375,2.269593069035918
299.8,2.269593069035918
299.80625,2.269593069035918
299.8125,2.262522707284888
299.81875,2.255452345533909
299.825,2.248381983782866
299.83125,2.248381983782892
299.8375,2.255452345533871
299.84375,2.262522707284913
299.85,2.269593069035892
299.85625,2.273128249911426
299.8625,2.273128249911401
299.86875,2.266057888160422
299.875,2.255452345533871
299.88125,2.248381983782892
299.8875,2.244846802907358
299.89375,2.244846802907384
299.9,2.251917164658362
299.90625,2.258987526409411
299.9125,2.269593069035879
299.91875,2.273128249911426
299.925,2.273128249911414
299.93125,2.269593069035924
299.9375,2.258987526409379
299.94375,2.251917164658401
299.95,2.244846802907358
299.95625,2.241311622031863
299.9625,2.244846802907352
299.96875,2.248381983782879
299.975,2.255452345533858
299.98125,2.262522707284901
299.9875,2.273128249911439
299.99375,2.276663430786929
300,2.276663430786922
300.00625,2.269593069035944
300.0125,2.262522707284901
300.01875,2.251917164658336
300.025,2.241311622031869
300.03125,2.234241260280826
300.0375,2.230706079405337
300.04375,2.234241260280832
300.05,2.241311622031888
300.05625,2.251917164658356
300.0625,2.258987526409405
300.06875,2.266057888160383
300.075,2.273128249911426
300.08125,2.280198611662456
300.0875,2.283733792537946
300.09375,2.283733792537958
300.1,2.287268973413448
300.10625,2.287268973413461
300.1125,2.287268973413473
300.11875,2.290804154288963
300.125,2.290804154288963
300.13125,2.287268973413473
300.1375,2.287268973413461
300.14375,2.283733792537952
300.15,2.283733792537952
300.15625,2.280198611662443
300.1625,2.280198611662443
300.16875,2.276663430786935
300.175,2.273128249911414
300.18125,2.269593069035924
300.1875,2.266057888160409
300.19375,2.266057888160409
300.2,2.262522707284901
300.20625,2.258987526409354
300.2125,2.248381983782886
300.21875,2.241311622031863
300.225,2.248381983782841
300.23125,2.255452345533884
300.2375,2.244846802907293
300.24375,2.227170898529847
300.25,2.234241260280871
300.25625,2.255452345533806
300.2625,2.262522707284901
300.26875,2.241311622031785
300.275,2.223635717654339
300.28125,2.227170898529841
300.2875,2.241311622031798
300.29375,2.24131162203185
300.3,2.241311622031863
300.30625,2.244846802907352
300.3125,2.258987526409424
300.31875,2.276663430786871
300.325,2.287268973413461
300.33125,2.280198611662366
300.3375,2.258987526409431
300.34375,2.227170898529776
300.35,2.205959813276841
300.35625,2.209494994152272
300.3625,2.241311622032004
300.36875,2.283733792537875
300.375,2.333226324795143
300.38125,2.372113314425524
300.3875,2.379183676176683
300.39375,2.35443741004793
300.4,2.301409696915591
300.40625,2.23424126028071
300.4125,2.167072823646414
300.41875,2.128185834015576
300.425,2.124650653140157
300.43125,2.149396919268582
300.4375,2.213030175027942
300.44375,2.301409696915173
300.45,2.389789218803209
300.45625,2.407465123180443
300.4625,2.322620782168701
300.46875,2.181213547147999
300.475,2.068087759132342
300.48125,2.050411854754388
300.4875,2.145861738393672
300.49375,2.29787451603971
300.5,2.418070665807322
300.50625,2.442816931935747
300.5125,2.396859580554226
300.51875,2.347367048296952
300.525,2.304944877791081
300.53125,2.237776441156135
300.5375,2.124650653140479
300.54375,1.990313779870742
300.55,1.894863896231985
300.55625,1.887793534481007
300.5625,1.958497151991268
300.56875,2.015060045999097
300.575,1.986778598995234
300.58125,1.909004619733762
300.5875,1.831230640472999
300.59375,1.764062203838086
300.6,1.703964128954768
300.60625,1.661541958448447
300.6125,1.64033087319537
300.61875,1.633260511444391
300.625,1.636795692319906
300.63125,1.647401234946374
300.6375,1.658006777572938
300.64375,1.675682681950571
300.65,1.700428948078996
300.65625,1.732245575958695
300.6625,1.774667746464566
300.66875,1.813554736095315
300.675,1.817089916970617
300.68125,1.760527022962789
300.6875,1.633260511444076
300.69375,1.467107010296081
300.7,1.315094232648609
300.70625,1.219644349009698
300.7125,1.170151816752848
300.71875,1.141870369748709
300.725,1.152475912375177
300.73125,1.191362902005809
300.7375,1.219644349009994
300.74375,1.251460976889397
300.75,1.272672062142526
300.75625,1.283277604768993
300.7625,1.279742423893523
300.76875,1.265601700391425
300.775,1.247925796013978
300.78125,1.265601700391611
300.7875,1.332770137025908
300.79375,1.46003664854446
300.8,1.633260511445111
300.80625,1.834765821347999
300.8125,2.043341493003731
300.81875,2.241311622031129
300.825,2.407465123180752
300.83125,2.513520549446111
300.8375,2.541801996450025
300.84375,2.552407539076602
300.85,2.552407539076602
300.85625,2.552407539076602
300.8625,2.552407539076589
300.86875,2.5488723582011
300.875,2.548872358201087
300.88125,2.545337177325598
300.8875,2.541801996450076
300.89375,2.545337177325572
300.9,2.541801996450082
300.90625,2.517055730321182
300.9125,2.333226324795741
300.91875,1.894863896232011
300.925,1.407008935411278
300.93125,1.25499615776524
300.9375,1.619119787943528
300.94375,2.269593069033551
300.95,2.584224166956179
300.95625,2.612505613960248
300.9625,2.612505613960248
300.96875,2.354437410045641
300.975,0.9898575921067863
300.98125,-0.03534486179565821
300.9875,-0.2085687246943684
300.99375,0.1237382776016221
301,0.5691710679171079
301.00625,1.011068677353266
301.0125,1.438825563291408
301.01875,1.778202927340975
301.025,1.983243418119352
301.03125,2.032735950376646
301.0375,1.923145343236479
301.04375,1.647401234946413
301.05,1.244390615136766
301.05625,0.7848171013231617
301.0625,0.3499898536342596
301.06875,0.0671753835951186
301.075,0.2156529803654489
301.08125,1.06409639049208
301.0875,2.322620782166257
301.09375,2.608970433084752
301.1,2.61604079483573
301.10625,2.60543525220923
301.1125,2.55594271995067
301.11875,2.160002461895873
301.125,1.36458676490461
301.13125,0.7494652925694781
301.1375,0.4348341946469793
301.14375,0.3641305771369882
301.15,0.4136231093938378
301.15625,0.4631156416510412
301.1625,0.4595804607755519
301.16875,0.4065527476429108
301.175,0.3605953962613897
301.18125,0.3853416623898144
301.1875,0.5232137165352074
301.19375,0.8060281865743484
301.2,1.216109168134369
301.20625,1.707499309831923
301.2125,2.220100536777866
301.21875,2.548872358201171
301.225,2.591294528707042
301.23125,2.608970433084739
301.2375,2.616040794835769
301.24375,2.619575975711258
301.25,2.619575975711252
301.25625,2.612505613960273
301.2625,2.608970433084739
301.26875,2.598364890458136
301.275,2.5771538052052
301.28125,2.531196453823197
301.2875,2.336761505671288
301.29375,2.050411854754388
301.3,1.817089916970257
301.30625,1.66154195844873
301.3125,1.562556893934079
301.31875,1.491853276424294
301.325,1.431755201540391
301.33125,1.371657126656475
301.3375,1.297418328271201
301.34375,1.20903880638314
301.35,1.092377837491994
301.35625,0.9580409642222448
301.3625,0.8237040909524699
301.36875,0.6999727603103456
301.375,0.6009876957957718
301.38125,0.5408896209124543
301.3875,0.5126081739081673
301.39375,0.5020026312815904
301.4,0.4878619077796332
301.40625,0.4701860034020197
301.4125,0.445439737273595
301.41875,0.4348341946469793
301.425,0.4560452799003005
301.43125,0.530284078285575
301.4375,0.6646209515554016
301.44375,0.8661262614582894
301.45,1.138335188873181
301.45625,1.463571829421241
301.4625,1.813554736094678
301.46875,2.15293210014465
301.475,2.435746570183791
301.48125,2.548872358201093
301.4875,2.577153805205226
301.49375,2.594829709582673
301.5,2.601900071333728
301.50625,2.605435252209217
301.5125,2.60543525220923
301.51875,2.601900071333709
301.525,2.598364890458219
301.53125,2.591294528707183
301.5375,2.584224166956205
301.54375,2.584224166956179
301.55,2.580688986080657
301.55625,2.577153805205168
301.5625,2.577153805205155
301.56875,2.573618624329666
301.575,2.570083443454145
301.58125,2.566548262578636
301.5875,2.566548262578636
301.59375,2.563013081703096
301.6,2.545337177325649
301.60625,2.513520549446008
301.6125,2.400394761428731
301.61875,2.124650653140569
301.625,1.764062203837545
301.63125,1.40700893541313
301.6375,1.131264827122164
301.64375,0.965111325972992
301.65,0.8908725275877175
301.65625,0.8873373467121897
301.6625,0.9509706024709963
301.66875,1.081772294865044
301.675,1.29741832827212
301.68125,1.58730316006224
301.6875,1.926680524112232
301.69375,2.280198611661157
301.7,2.520590911197025
301.70625,2.573618624329744
301.7125,2.598364890458168
301.71875,2.608970433084752
301.725,2.61604079483573
301.73125,2.619575975711264
301.7375,2.619575975711264
301.74375,2.619575975711264
301.75,2.619575975711264
301.75625,2.619575975711264
301.7625,2.616040794835756
301.76875,2.612505613960222
301.775,2.605435252209243
301.78125,2.598364890458187
301.7875,2.58422416695623
301.79375,2.534731634699059
301.8,2.33322632479322
301.80625,1.824160278722766
301.8125,1.254996157764038
301.81875,0.7459301116935837
301.825,0.3994823858918938
301.83125,0.2439344273694402
301.8375,0.2227233421165047
301.84375,0.2616103317471501
301.85,0.3111028640039998
301.85625,0.3287787683817226
301.8625,0.3004973213774227
301.86875,0.236864065618616
301.875,0.1803011716103313
301.88125,0.162625267232885
301.8875,0.2121177994899405
301.89375,0.3287787683823271
301.9,0.4949322695303223
301.90625,0.689367217683955
301.9125,0.8873373467113537
301.91875,1.074701933114027
301.925,1.240855434263405
301.93125,1.371657126656507
301.9375,1.445895925042419
301.94375,1.44236074416693
301.95,1.353981222279203
301.95625,1.173686997627367
301.9625,0.9262243363431182
301.96875,0.646945047177055
301.975,0.4065527476437854
301.98125,0.2863565978756201
301.9875,0.3641305771380041
301.99375,0.6929023985585054
302,1.23378507251305
302.00625,1.859512087474649
302.0125,2.428676208433802
302.01875,2.584224166956243
302.025,2.60190007133369
302.03125,2.608970433084745
302.0375,2.612505613960235
302.04375,2.612505613960248
302.05,2.612505613960235
302.05625,2.608970433084745
302.0625,2.608970433084733
302.06875,2.605435252209243
302.075,2.601900071333722
302.08125,2.598364890458174
302.0875,2.587759347831707
302.09375,2.580688986080645
302.1,2.566548262578688
302.10625,2.541801996450076
302.1125,2.474633559814848
302.11875,2.31908560129332
302.125,2.131721014890718
302.13125,1.93021570498783
302.1375,1.718104852456584
302.14375,1.498923638174282
302.15,1.286812785644926
302.15625,1.08884265661574
302.1625,0.9120836128412767
302.16875,0.7671411969447831
302.175,0.6540154089281621
302.18125,0.5585655252899521
302.1875,0.4807915460284811
302.19375,0.4206934711451636
302.2,0.3676657580123167
302.20625,0.3393843110082226
302.2125,0.3323139492572441
302.21875,0.3393843110082547
302.225,0.342919491883744
302.23125,0.3323139492572312
302.2375,0.311102864004077
302.24375,0.2828214170001629
302.25,0.2580751508715323
302.25625,0.2474696082450645
302.2625,0.2580751508715516
302.26875,0.3004973213779242
302.275,0.3747361197631987
302.28125,0.4913970886554055
302.2875,0.6504802280524222
302.29375,0.8519855379569884
302.3,1.078237113990359
302.30625,1.304488690021671
302.3125,1.527205085179521
302.31875,1.746386299459855
302.325,1.983243418119725
302.33125,2.223635717655079
302.3375,2.435746570184434
302.34375,2.520590911197083
302.35,2.552407539076486
302.35625,2.570083443454145
302.3625,2.580688986080683
302.36875,2.584224166956173
302.375,2.580688986080632
302.38125,2.559477900827696
302.3875,2.506450187694991
302.39375,2.336761505669873
302.4,2.142326557517964
302.40625,2.022130407750171
302.4125,1.940821247613918
302.41875,1.841836183099383
302.425,1.679217862825321
302.43125,1.495388457299879
302.4375,1.463571829420527
302.44375,1.771132565588093
302.45,2.308480058666512
302.45625,2.573618624329731
302.4625,2.594829709582666
302.46875,2.598364890458219
302.475,2.601900071333709
302.48125,2.601900071333722
302.4875,2.598364890458213
302.49375,2.598364890458213
302.5,2.598364890458207
302.50625,2.594829709582718
302.5125,2.594829709582705
302.51875,2.59129452870717
302.525,2.584224166956192
302.53125,2.573618624329641
302.5375,2.566548262578662
302.54375,2.58068898608067
302.55,2.598364890458226
302.55625,2.601900071333715
302.5625,2.601900071333722
302.56875,2.601900071333722
302.575,2.598364890458213
302.58125,2.594829709582679
302.5875,2.5877593478317
302.59375,2.577153805205143
302.6,2.566548262578675
302.60625,2.555942719952111
302.6125,2.545337177325585
302.61875,2.545337177325585
302.625,2.545337177325553
302.63125,2.527661272948106
302.6375,2.36150777179914
302.64375,1.887793534478679
302.65,1.251460976890612
302.65625,0.6610857706789284
302.6625,0.3323139492584273
302.66875,0.3853416623898595
302.675,0.7918874630755164
302.68125,1.389333031033201
302.6875,2.011524865124591
302.69375,2.449887293685259
302.7,2.499379825943974
302.70625,2.160002461893352
302.7125,1.665077139324856
302.71875,1.37872748840739
302.725,1.173686997629013
302.73125,0.8767318040855482
302.7375,0.4807915460273558
302.74375,0.1414141819803866
302.75,0.02475321308809006
302.75625,0.08131610709591824
302.7625,0.2651455126225687
302.76875,0.7989578248277812
302.775,1.739315937707925
302.78125,2.52059091119718
302.7875,2.605435252208922
302.79375,2.619575975711264
302.8,2.623111156586786
302.80625,2.626646337462275
302.8125,2.630181518337797
302.81875,2.633716699213286
302.825,2.633716699213299
302.83125,2.626646337462179
302.8375,2.598364890458265
302.84375,2.44281693193493
302.85,1.944356428490945
302.85625,1.834765821348366
302.8625,2.1600024618964
302.86875,2.502915006818858
302.875,2.573618624329679
302.88125,2.587759347831636
302.8875,2.598364890458213
302.89375,2.608970433084752
302.9,2.612505613960241
302.90625,2.612505613960254
302.9125,2.616040794835743
302.91875,2.612505613960248
302.925,2.612505613960235
302.93125,2.608970433084745
302.9375,2.601900071333703
302.94375,2.591294528707235
302.95,2.566548262578636
302.95625,2.464028017187435
302.9625,2.064552578257148
302.96875,1.435290382414613
302.975,0.7282542073167612
302.98125,0.1555549054818036
302.9875,-0.1520058306875562
302.99375,-0.1838224585669595
303,0.08131610709714003
303.00625,0.6398746854244433
303.0125,1.431755201540391
303.01875,2.262522707286045
303.025,2.577153805204589
303.03125,2.584224166956166
303.0375,2.577153805205187
303.04375,2.559477900827619
303.05,2.54180199644996
303.05625,2.509985368570557
303.0625,2.446352112811172
303.06875,2.350902229172962
303.075,2.287268973413461
303.08125,2.372113314426361
303.0875,2.56301308170278
303.09375,2.605435252209262
303.1,2.623111156586709
303.10625,2.633716699213299
303.1125,2.640787060964303
303.11875,2.637251880088813
303.125,2.630181518337784
303.13125,2.626646337462295
303.1375,2.623111156586773
303.14375,2.619575975711239
303.15,2.61250561396026
303.15625,2.612505613960248
303.1625,2.612505613960248
303.16875,2.616040794835756
303.175,2.616040794835769
303.18125,2.619575975711258
303.1875,2.619575975711271
303.19375,2.62311115658676
303.2,2.619575975711264
303.20625,2.608970433084649
303.2125,2.584224166956224
303.21875,2.520590911196993
303.225,2.502915006819546
303.23125,2.555942719952111
303.2375,2.570083443454132
303.24375,2.566548262578642
303.25,2.552407539076563
303.25625,2.531196453823628
303.2625,2.400394761429734
303.26875,2.223635717654384
303.275,2.244846802907319
303.28125,2.11758029138833
303.2875,1.721640033333533
303.29375,1.364586764905729
303.3,1.173686997628061
303.30625,1.117124103620233
303.3125,1.148940731499861
303.31875,1.233785072511604
303.325,1.353981222279203
303.33125,1.477712552922002
303.3375,1.477712552922002
303.34375,1.201968444631975
303.35,1.003998315604576
303.35625,1.177222178503775
303.3625,1.343375679652562
303.36875,1.311559051773158
303.375,1.714569671581692
303.38125,2.053947035628662
303.3875,2.103439567887016
303.39375,2.506450187695377
303.4,2.612505613960055
303.40625,2.630181518337797
303.4125,2.633716699213286
303.41875,2.637251880088807
303.425,2.637251880088807
303.43125,2.637251880088807
303.4375,2.633716699213292
303.44375,2.630181518337803
303.45,2.619575975711264
303.45625,2.594829709582139
303.4625,2.439281751060611
303.46875,2.131721014890621
303.475,1.877187991855394
303.48125,1.28681278564454
303.4875,0.7530004734428646
303.49375,0.784817101322268
303.5,0.8519855379565768
303.50625,0.6257339619252641
303.5125,0.4737211842775734
303.51875,0.5408896209129301
303.525,0.7317893881893504
303.53125,0.9580409642226371
303.5375,1.173686997627482
303.54375,1.353981222279203
303.55,1.445895925041988
303.55625,1.325699775275353
303.5625,0.9580409642218075
303.56875,0.7176486646885378
303.575,0.5020026312816418
303.58125,0.6257339619289423
303.5875,1.863047268350184
303.59375,2.492309464193085
303.6,2.56301308170287
303.60625,2.577153805205162
303.6125,2.584224166956269
303.61875,2.608970433084694
303.625,2.619575975711277
303.63125,2.626646337462256
303.6375,2.63018151833779
303.64375,2.63018151833779
303.65,2.63018151833779
303.65625,2.63018151833779
303.6625,2.63018151833779
303.66875,2.619575975711264
303.675,2.612505613960222
303.68125,2.605435252209243
303.6875,2.591294528707158
303.69375,2.570083443454222
303.7,2.531196453823551
303.70625,1.965567513737951
303.7125,0.8024930057019843
303.71875,0.130808639353366
303.725,0.1979770759876618
303.73125,0.5020026312816418
303.7375,0.6434098663023566
303.74375,0.7459301116915452
303.75,0.9686465068492014
303.75625,1.205503625506982
303.7625,1.346910860528186
303.76875,1.35044604140318
303.775,1.209038806383609
303.78125,0.9757168685994211
303.7875,0.7742115586965332
303.79375,0.6858320368080865
303.8,0.44897491814738
303.80625,6.946960243947586e-06
303.8125,0.09545683060005511
303.81875,1.138335188869387
303.825,2.315550420417529
303.83125,2.601900071333786
303.8375,2.619575975711232
303.84375,2.633716699213305
303.85,2.637251880088794
303.85625,2.640787060964316
303.8625,2.640787060964316
303.86875,2.640787060964316
303.875,2.637251880088794
303.88125,2.630181518337816
303.8875,2.616040794835756
303.89375,2.598364890458084
303.9,2.563013081703192
303.90625,2.230706079403523
303.9125,1.24085543426653
303.91875,0.3959472050163851
303.925,0.4171582902712885
303.93125,0.9262243363417419
303.9375,1.184292540254613
303.94375,1.085307475740913
303.95,1.191362902005809
303.95625,1.590838340939459
303.9625,1.916074981484471
303.96875,2.057482216505321
303.975,2.011524865123961
303.98125,1.813554736095315
303.9875,1.523669904302507
303.99375,1.219644349010431
304,0.943900240719767
304.00625,0.699972760311008
304.0125,0.5020026312816418
304.01875,0.5161433547847176
304.025,0.8024930056993478
304.03125,1.336305317903486
304.0375,2.340296686542437
304.04375,2.608970433084739
304.05,2.616040794835782
304.05625,2.62311115658676
304.0625,2.633716699213292
304.06875,2.630181518337803
304.075,2.619575975711264
304.08125,2.601900071333644
304.0875,2.580688986080709
304.09375,2.555942719952066
304.1,2.531196453823641
304.10625,2.506450187694991
304.1125,2.495844645068517
304.11875,2.509985368570474
304.125,2.548872358201164
304.13125,2.587759347831546
304.1375,2.612505613960248
304.14375,2.626646337462307
304.15,2.633716699213286
304.15625,2.633716699213311
304.1625,2.64078706096429
304.16875,2.644322241839824
304.175,2.644322241839812
304.18125,2.640787060964322
304.1875,2.637251880088794
304.19375,2.630181518337816
304.2,2.619575975711264
304.20625,2.6089704330847
304.2125,2.598364890458232
304.21875,2.591294528707202
304.225,2.594829709582692
304.23125,2.60543525220923
304.2375,2.61250561396026
304.24375,2.61604079483575
304.25,2.608970433084726
304.25625,2.601900071333747
304.2625,2.584224166956179
304.26875,2.552407539076306
304.275,2.471098378940053
304.28125,2.092834025259223
304.2875,1.396403392787839
304.29375,0.7211838455631719
304.3,0.2403992464930186
304.30625,-0.03180968091965453
304.3125,-0.1307947454343827
304.31875,-0.1272595645588934
304.325,-0.08483739405277801
304.33125,-0.04948558529758953
304.3375,-0.02120413829367544
304.34375,0.0176828513371566
304.35,0.1202030967263452
304.35625,0.3358491301327396
304.3625,0.6929023985608398
304.36875,1.17015181675189
304.375,1.67568268195122
304.38125,2.082228482632486
304.3875,2.209494994152272
304.39375,1.986778598993845
304.4,1.604979064441005
304.40625,1.240855434262415
304.4125,0.9580409642232737
304.41875,0.7317893881896976
304.425,0.5161433547828143
304.43125,0.2792862361250339
304.4375,0.02475321308750488
304.44375,-0.2403853525741897
304.45,-0.4772424712342273
304.45625,-0.6575366958855621
304.4625,-0.7671273030257291
304.46875,-0.8201550161585504
304.475,-0.8166198352830611
304.48125,-0.7635921221504199
304.4875,-0.6716774193867732
304.49375,-0.5550164504956275
304.5,-0.3323000553376564
304.50625,0.06364020271714088
304.5125,0.5020026312816418
304.51875,0.7141134838117433
304.525,0.6009876957960869
304.53125,0.3217084066304033
304.5375,0.1555549054824081
304.54375,0.2297937038674832
304.55,0.4772563651541621
304.55625,0.77421155869526
304.5625,1.0428853052349
304.56875,1.290347966519149
304.575,1.537810627805647
304.58125,1.742851118585092
304.5875,1.728710395083135
304.59375,1.350446041402666
304.6,0.7848171013243836
304.60625,0.3040325022531628
304.6125,0.007077308709904272
304.61875,-0.1414002880606447
304.625,-0.2014983629445859
304.63125,-0.2156390864465429
304.6375,-0.2156390864465944
304.64375,-0.1944280011932216
304.65,-0.10604847930599
304.65625,0.0671753835944498
304.6625,0.2651455126218485
304.66875,0.4242286520204536
304.675,0.4913970886550132
304.68125,0.4631156416510991
304.6875,0.3570602153854952
304.69375,0.1944418951129893
304.7,-0.01413377654260695
